date, pm25, pm10, o3, no2, so2, co
2020/11/24, 161, 92, 5, 33, 1, 2
2020/11/25, 157, 76, 5, 29, 1, 1
2020/11/26, 145, 62, 5, 26, 1, 1
2020/11/27, 138, 78, 5, 27, 1, 1
2020/11/28, 108, 82, 5, 29, 1, 1
2020/11/29, 110, 80, 5, 30, 1, 1
2020/11/30, 109, 93, 5, 31, 1, 1
2020/12/1, 141, 97, 5, 33, 1, 1
2020/12/2, 149, 102, 5, 35, 1, 1
2020/12/3, 155, 99, 5, 34, 1, 2
2020/12/4, 147, 100, 5, 34, 1, 1
2020/12/5, 149, 101, 5, 35, 1, 2
2020/12/6, 163, 94, 5, 35, 1, 2
2020/12/7, 137, 95, 5, 36, 1, 2
2020/12/8, 131, 94, 5, 37, 1, 2
2020/12/9, 136, 90, 5, 37, 1, 1
2020/12/10, 135, 82, 5, 37, 1, 1
2020/12/11, 122, 91, 5, 37, 1, 2
2020/12/12, 151, 101, 5, 36, 1, 2
2020/12/13, 158, 89, 5, 37, 1, 1
2020/12/14, 141, 95, 5, 37, 1, 2
2020/12/15, 147, 103, 5, 37, 1, 1
2020/12/16, 154, 95, 5, 36, 1, 2
2020/12/17, 152, 102, 5, 36, 1, 2
2020/12/18, 158, 103, 5, 39, 1, 1
2020/12/19, 161, 103, 5, 39, 1, 1
2020/12/20, 158, 101, 5, 38, 1, 1
2020/12/21, 148, 101, 5, 39, 1, 2
2020/12/22, 145, 105, 12, 40, 10, 1
2020/12/23, 157, 106, 5, 38, 1, 1
2020/12/24, 162, 112, 5, 40, 1, 1
2020/12/25, 163, 113, 5, 38, 1, 1
2020/12/26, 163, 112, 5, 39, 1, 1
2020/12/27, 162, 112, 5, 40, 1, 1
2020/12/28, 163, 111, 5, 41, 1, 1
2020/12/29, 163, 110, 5, 43, 1, 1
2020/12/30, 163, 109, 5, 42, 1, 1
2020/12/31, 162, 111, 5, 42, 1, 1
2021/1/1, 163, 109, 5, 42, 1, 2
2021/1/2, 163, 112, 5, 42, 1, 1
2021/1/3, 162, 96, 5, 41, 2, 2
2020/7/1, 60, , 9, 10, 4, 2
2020/7/2, 46, , 9, 10, 3, 1
2020/7/3, 36, , 9, 10, 3, 1
2020/7/4, 48, , 10, 10, 4, 1
2020/7/5, 54, , 9, 9, 4, 2
2020/7/6, 58, , 9, 10, 3, 1
2020/7/7, 55, , 9, 10, 4, 1
2020/7/8, 45, , 9, 10, 3, 2
2020/7/9, 39, , 9, 10, 3, 1
2020/7/10, 46, , 9, 10, 4, 2
2020/7/11, 58, , 10, 10, 3, 1
2020/7/12, 65, , 8, 11, 4, 3
2020/7/13, 73, , 9, 10, 4, 2
2020/7/14, 61, , 9, 9, 4, 1
2020/7/15, 37, , 9, 9, 4, 1
2020/7/16, 37, , 9, 10, 3, 1
2020/7/17, 53, , 10, 10, 4, 1
2020/7/18, 66, , 9, 12, 4, 1
2020/7/19, 61, , 9, 12, 3, 2
2020/7/20, 63, , 9, 13, 3, 2
2020/7/21, 57, , 9, 14, 4, 2
2020/7/22, 75, , 10, 13, 4, 1
2020/7/23, 60, , 9, 14, 4, 2
2020/7/24, 89, , 9, 14, 4, 2
2020/7/25, 81, , 9, 13, 3, 1
2020/7/26, 53, , 9, 13, 3, 1
2020/7/27, 44, , 9, 13, 3, 1
2020/7/28, 53, , 11, 12, 4, 2
2020/7/29, 84, , 10, 11, 4, 2
2020/7/30, 85, , 9, 13, 4, 4
2020/7/31, 91, , 9, 12, 4, 2
2020/8/1, 107, , 8, 11, 4, 1
2020/8/2, 67, , 10, 11, 4, 1
2020/8/3, 40, 13, 10, 9, 1, 2
2020/8/4, 50, 7, 5, 11, 7, 1
2020/8/5, 37, 19, 5, 13, 7, 1
2020/8/6, 75, 22, 5, 13, 2, 1
2020/8/7, 67, 33, 5, 13, 2, 1
2020/8/8, 62, 38, 5, 14, 2, 2
2020/8/9, 72, 34, 5, 11, 2, 1
2020/8/10, 73, 25, 5, 12, 2, 
2020/8/11, 50, 31, 5, 13, 2, 2
2020/8/12, 58, 26, 5, 14, 1, 1
2020/8/13, 62, 28, 5, 14, 1, 1
2020/8/14, 65, , 5, 14, 2, 2
2020/8/15, 53, , 5, 14, 1, 2
2020/8/16, 37, 19, 5, 13, 2, 1
2020/8/17, 48, 26, 5, 14, 1, 2
2020/8/18, 52, 20, 5, 14, 1, 2
2020/8/19, 55, 19, 5, 14, 1, 1
2020/8/20, 50, 17, 5, 13, 1, 1
2020/8/21, 41, 27, 5, 14, 1, 1
2020/8/22, 61, 22, 5, 14, 1, 1
2020/8/23, 51, 27, 5, 14, 1, 1
2020/8/24, 52, 35, 5, 15, 1, 1
2020/8/25, 63, 48, 5, 15, 1, 1
2020/8/26, 73, 34, 5, 15, 1, 1
2020/8/27, 69, 29, 5, 14, 2, 1
2020/8/28, 57, 28, 5, 14, 2, 2
2020/8/29, 57, 30, 5, 14, 1, 1
2020/8/30, 59, 39, 5, 15, 1, 2
2020/8/31, 62, 55, 5, 15, 1, 
2020/9/1, 83, 66, 5, 17, 1, 2
2020/9/2, 100, 60, 5, 18, 1, 1
2020/9/3, 96, 55, 5, 17, 1, 2
2020/9/4, 80, 51, 5, 17, 1, 1
2020/9/5, 71, 53, 5, 18, 1, 1
2020/9/6, 80, 50, 5, 18, 1, 1
2020/9/7, 77, 52, 5, 18, 1, 1
2020/9/8, 85, 55, 5, 18, 1, 1
2020/9/9, 95, 42, 5, 17, 1, 1
2020/9/10, 84, 51, 5, 17, 1, 1
2020/9/11, 94, 23, 5, 16, 1, 1
2020/9/12, 55, 18, 6, 16, 1, 1
2020/9/13, 51, 28, 5, 16, 1, 1
2020/9/14, 63, 22, 5, 16, 7, 1
2020/9/15, 59, 25, 5, 17, 7, 1
2020/9/16, 57, 21, 5, 15, 1, 1
2020/9/17, 61, 32, 5, 16, 1, 1
2020/9/18, 74, 37, 5, 17, 1, 1
2020/9/19, 85, 40, 5, 18, 2, 1
2020/9/20, 90, 15, 5, 16, 1, 1
2020/9/21, 45, 19, 5, 15, 1, 2
2020/9/22, 49, 28, 5, 16, 1, 1
2020/9/23, 57, 29, 5, 15, 1, 1
2020/9/24, 48, 27, 5, 16, 1, 1
2020/9/25, 62, 14, 5, 17, 1, 1
2020/9/26, 42, 35, 5, 17, 1, 1
2020/9/27, 63, 51, 5, 16, 1, 1
2020/9/28, 93, 58, 5, 15, 1, 1
2020/9/29, 104, 67, 5, 14, 1, 2
2020/9/30, 123, 63, 5, 15, 1, 1
2020/4/1, 151, 68, 19, 8, 2, 5
2020/4/2, 148, 61, 19, 8, , 4
2020/4/3, 142, , , , , 
2020/4/10, 111, , 6, 53, , 1
2020/4/11, 101, , 6, 49, , 
2020/4/12, 124, , 6, 49, , 
2020/4/13, 126, , 19, 11, , 3
2020/4/14, 132, , 22, 10, 1, 4
2020/4/15, 125, , 23, 10, 1, 4
2020/4/16, 130, , 10, 18, 1, 6
2020/4/17, 134, , 9, 19, 1, 5
2020/4/18, 133, , 8, 18, 1, 2
2020/4/19, 108, , 8, 19, 1, 3
2020/4/20, 100, , 8, 19, 1, 5
2020/4/21, 94, , 9, 19, 1, 4
2020/4/22, 96, , 10, 19, 1, 3
2020/4/23, 103, , 9, 19, 1, 6
2020/4/24, 113, , 8, 20, 1, 2
2020/4/25, 115, , 9, 20, 1, 3
2020/4/26, 110, , 9, 21, 1, 5
2020/4/27, 103, 66, 7, 20, 1, 3
2020/4/28, 101, 43, 9, 21, 1, 4
2020/5/9, 155, , 7, 23, 1, 3
2020/5/10, 144, , 9, 23, 1, 6
2020/5/11, 144, , 8, 23, 1, 6
2020/5/12, 140, , 9, 22, 1, 4
2020/5/13, 117, , 8, 19, 1, 2
2020/5/14, 122, , 9, 20, 1, 3
2020/5/15, 109, , 9, 20, 1, 4
2020/5/16, 123, , 8, 23, 1, 4
2020/5/17, 135, , 8, 23, 1, 4
2020/5/18, 133, 99, 11, 22, 1, 5
2020/5/19, 157, 87, 9, 22, 1, 5
2020/6/1, 145, , 12, 15, 1, 3
2020/6/2, 72, , 10, 15, 1, 3
2020/6/3, 66, , 10, 15, 1, 2
2020/6/4, 69, , 9, 16, 1, 2
2020/6/5, 75, , 7, 16, 1, 2
2020/6/6, 71, , , , , 
2020/6/10, 70, , 10, 12, 1, 1
2020/6/11, 60, , 10, 12, 1, 1
2020/6/12, 63, , 8, 11, 1, 1
2020/6/13, 39, , 9, 12, 3, 1
2020/6/14, 38, , 8, 12, 3, 2
2020/6/15, 52, , 8, 12, 3, 2
2020/6/16, 44, , 8, 13, 3, 2
2020/6/17, 38, , 8, 12, 3, 1
2020/6/18, 53, , 10, 11, 3, 1
2020/6/19, 63, , 10, 12, 4, 2
2020/6/20, 67, , 10, 12, 3, 1
2020/6/21, 66, , 9, 12, 4, 2
2020/6/22, 67, , 10, 12, 4, 2
2020/6/23, 74, , 9, 13, 3, 1
2020/6/24, 73, , 10, 15, 4, 2
2020/6/25, 84, , 11, 14, 4, 2
2020/6/26, 98, , 10, 13, 4, 1
2020/6/27, 87, , 10, 12, 4, 2
2020/6/28, 62, , 10, 13, 3, 2
2020/6/29, 72, , 10, 12, 4, 2
2020/6/30, 69, , 9, 11, 4, 1
2020/1/1, 146, 61, 10, 19, , 6
2020/1/2, 127, 56, 12, 16, 2, 5
2020/1/3, 122, 86, 12, 21, 3, 8
2020/1/4, 159, 92, 12, 23, 3, 7
2020/1/5, 163, 80, 11, 23, 3, 6
2020/1/6, 158, 76, 12, 21, 3, 7
2020/1/7, 154, 63, 13, 15, 3, 5
2020/1/8, 135, 69, 12, 17, , 7
2020/1/9, 140, 94, 14, 20, 3, 7
2020/1/10, 163, 100, 12, 28, 3, 9
2020/1/11, 163, 99, 18, 26, 3, 8
2020/1/12, 162, 96, 22, 29, 3, 10
2020/1/13, 161, 102, 16, 28, 3, 8
2020/1/14, 163, 82, 12, 23, 4, 6
2020/1/15, 155, 73, 25, 22, 4, 6
2020/1/16, 137, 65, 11, 22, 3, 5
2020/1/17, 124, 72, 9, 24, , 7
2020/1/18, 138, 69, 12, 21, 3, 6
2020/1/19, 136, 74, 11, 22, 3, 7
2020/1/20, 146, 80, 10, 25, , 7
2020/1/21, 140, 77, 11, 23, 3, 7
2020/1/22, 139, 84, 11, 24, 3, 8
2020/1/23, 157, 90, 11, 26, 3, 8
2020/1/24, 158, 100, 16, 27, 3, 11
2020/1/25, 162, 103, 22, 25, , 9
2020/1/26, 162, 91, 14, 25, 3, 8
2020/1/27, 158, 82, 19, 17, 3, 4
2020/1/28, 156, 89, 17, 18, 3, 6
2020/1/29, 147, 96, 23, 22, 3, 6
2020/1/30, 160, 95, 13, 26, 3, 6
2020/1/31, 160, 77, 10, 21, 3, 4
2020/2/1, 138, 77, 10, 19, 3, 6
2020/2/2, 141, 70, 9, 19, 3, 5
2020/2/3, 129, 66, 10, 19, 3, 6
2020/2/4, 119, 59, 8, 18, , 4
2020/2/5, 121, 70, 11, 86, , 5
2020/2/6, 117, 71, 13, 62, 10, 5
2020/2/7, 130, 71, 11, 59, 10, 6
2020/2/8, 141, 69, 6, 56, 10, 7
2020/2/9, 149, 68, 10, 58, 10, 6
2020/2/10, 139, 74, 12, 61, 11, 7
2020/2/11, 143, 82, 12, 63, 10, 9
2020/2/12, 155, 96, 15, 27, 3, 9
2020/2/13, 160, 101, 17, 29, 4, 12
2020/2/14, 160, 101, 29, 27, 13, 12
2020/2/15, 161, , , , , 
2020/2/17, 160, 92, 21, 31, 4, 9
2020/2/18, 152, 84, 13, 38, , 11
2020/2/19, 156, , , , , 
2020/2/29, 143, 77, 15, 20, 3, 10
2020/3/1, 147, 82, 18, 19, 3, 9
2020/3/2, 150, 98, 8, 27, , 13
2020/3/3, 162, 77, 16, 15, 3, 7
2020/3/4, 137, 92, 22, 20, 3, 9
2020/3/5, 153, 69, 14, 13, 3, 6
2020/3/6, 128, 69, 13, 16, 3, 6
2020/3/7, 137, 66, 12, 16, 3, 7
2020/3/8, 134, 71, 9, 18, 3, 8
2020/3/9, 137, 60, 12, 15, 3, 6
2020/3/10, 106, 65, 12, 16, 3, 6
2020/3/11, 118, 82, 11, 19, 4, 8
2020/3/12, 134, 70, 11, 16, 4, 5
2020/3/13, 119, 71, 12, 16, 3, 7
2020/3/14, 127, 73, 11, 17, 3, 6
2020/3/15, 128, 67, 9, 17, 3, 7
2020/3/16, 122, 65, 9, 18, 3, 6
2020/3/17, 108, 64, 13, 18, 3, 6
2020/3/18, 113, 80, 13, 20, 3, 7
2020/3/19, 149, 70, 15, 19, 4, 6
2020/3/20, 132, 83, 19, 18, 3, 7
2020/3/21, 145, 62, 16, 12, 3, 4
2020/3/22, 123, 61, 14, 10, 3, 4
2020/3/23, 133, , 14, 9, 3, 4
2020/3/24, 107, 59, 14, 9, 2, 3
2020/3/25, 104, 57, 14, 9, 3, 3
2020/3/26, 111, 62, 15, 9, 3, 3
2020/3/27, 123, 60, 17, 9, 3, 3
2020/3/28, 128, 67, 18, 9, 3, 4
2020/3/29, 142, 60, 20, 10, 3, 4
2020/3/30, 131, 65, 21, 9, 3, 4
2020/3/31, 145, 70, 18, 8, 2, 4
2019/10/1, 113, 61, 43, 8, , 3
2019/10/2, 111, 64, 50, 7, 2, 6
2019/10/3, 128, 58, 15, 4, 4, 8
2019/10/4, 110, , 18, 6, 1, 9
2019/10/5, 137, , 12, 6, , 5
2019/10/6, 125, 73, 20, 4, , 6
2019/10/7, 146, 76, 17, 7, , 6
2019/10/8, 157, 60, 17, 8, , 4
2019/10/9, 138, 72, 14, 11, , 5
2019/10/10, 134, 53, 18, 9, , 4
2019/10/11, 114, 60, 16, 9, , 4
2019/10/12, 116, 53, 17, 6, , 4
2019/10/13, 110, 78, 13, 10, , 5
2019/10/14, 155, 78, 14, 8, , 5
2019/10/15, 152, 88, 12, 12, 1, 8
2019/10/16, 160, 85, 11, 10, , 6
2019/10/17, 151, 63, 11, 7, , 4
2019/10/18, 112, 59, 12, 10, , 4
2019/10/19, 103, 54, 10, 10, , 5
2019/10/20, 115, 55, 10, 7, , 4
2019/10/21, 105, 59, 11, 6, , 5
2019/10/22, 126, 48, 14, 5, , 3
2019/10/23, 106, 40, 9, 3, 1, 12
2019/10/24, 87, 52, 10, 2, , 3
2019/10/25, 86, 51, 9, , , 2
2019/10/26, 93, 55, 10, 22, , 3
2019/10/27, 108, 69, 11, 17, , 3
2019/10/28, 141, 63, 9, 16, , 4
2019/10/29, 134, 65, 10, 14, , 4
2019/10/30, 133, 54, 9, 14, , 3
2019/10/31, 100, 53, 9, 13, 1, 4
2019/11/1, 94, 63, 8, 15, 1, 7
2019/11/2, 110, 64, 13, 14, 1, 6
2019/11/3, 124, 82, 19, 15, 1, 6
2019/11/4, 154, 100, 18, 17, 2, 7
2019/11/5, 162, 104, 21, 16, 1, 8
2019/11/6, 162, 92, 24, 15, 1, 6
2019/11/7, 163, 95, 23, 16, 1, 6
2019/11/8, 163, 102, 21, 14, 1, 6
2019/11/9, 164, 92, 17, 13, 1, 6
2019/11/10, 158, 85, 12, 16, 1, 7
2019/11/11, 161, 88, 13, 20, 1, 6
2019/11/12, 159, 87, 16, 21, 1, 6
2019/11/13, 159, 92, 14, 21, , 7
2019/11/14, 162, 94, 16, 21, 2, 8
2019/11/15, 163, 96, 17, 21, , 9
2019/11/16, 162, 92, 17, 19, 4, 8
2019/11/17, 161, 100, 18, 20, 4, 8
2019/11/18, 163, 109, 15, 24, , 8
2019/11/19, 162, 106, 12, 51, 1, 11
2019/11/20, 162, 98, 14, 28, 4, 8
2019/11/21, 162, 97, 17, 24, 3, 8
2019/11/22, 160, 97, 15, 22, 4, 8
2019/11/23, 162, 100, 15, 20, 3, 9
2019/11/24, 161, 105, 14, 20, 5, 8
2019/11/25, 164, 96, 14, , 3, 8
2019/11/26, 162, 99, 13, , 3, 8
2019/11/27, 163, 94, 13, 24, 4, 9
2019/11/28, 163, 88, 13, 22, 3, 8
2019/11/29, 159, 90, 11, 22, 3, 9
2019/11/30, 159, 82, 11, 20, 3, 7
2019/12/1, 158, 65, 11, 18, 4, 7
2019/12/2, 144, 99, 9, 39, 6, 10
2019/12/3, 159, 99, 14, 26, 4, 9
2019/12/4, 164, 98, 15, 25, 4, 8
2019/12/5, 163, 108, 16, 25, 3, 9
2019/12/6, 162, 102, 10, 38, 1, 10
2019/12/7, 163, 88, 13, 26, 3, 9
2019/12/8, 160, 86, 12, 25, 3, 9
2019/12/9, 156, 79, 14, 23, 3, 8
2019/12/10, 153, 83, 17, 23, 3, 8
2019/12/11, 160, 74, 26, 23, 3, 8
2019/12/12, 155, 61, 10, 21, 3, 5
2019/12/13, 120, 63, 11, 23, 3, 7
2019/12/14, 140, , 10, 22, 4, 7
2019/12/15, 145, 80, 11, 24, 3, 8
2019/12/16, 146, 91, 13, 25, 3, 9
2019/12/17, 162, 97, 12, 28, 3, 10
2019/12/18, 164, 99, 14, 27, 3, 10
2019/12/19, 163, 93, 17, 26, 3, 10
2019/12/20, 163, 105, 15, 29, 5, 8
2019/12/21, 163, 99, 12, 31, 4, 7
2019/12/22, 163, 92, 11, 30, 4, 8
2019/12/23, 161, 84, 12, 26, 3, 8
2019/12/24, 159, 99, 12, 28, 3, 9
2019/12/25, 163, 90, 13, 23, 4, 9
2019/12/26, 161, 84, 10, 23, 3, 8
2019/12/27, 157, 100, 10, 29, 1, 9
2019/12/28, 163, 104, 13, 31, 3, 9
2019/12/29, 163, , , , , 
2019/7/1, 58, 28, 14, 7, , 1
2019/7/2, 65, 38, 16, 6, , 2
2019/7/3, 68, 32, 15, 6, , 2
2019/7/4, 70, 29, 13, 6, , 2
2019/7/5, 59, 33, 14, 6, , 2
2019/7/6, 66, 37, 15, 6, , 2
2019/7/7, 64, , , , , 
2019/7/9, 61, 31, 14, 5, , 1
2019/7/10, 62, 28, 14, 6, , 1
2019/7/11, 61, 33, 13, 7, , 2
2019/7/12, 77, 29, 14, 7, , 1
2019/7/13, 45, 40, 14, 11, , 2
2019/7/14, 59, 36, 12, 8, , 2
2019/7/15, 57, 55, 13, 9, , 2
2019/7/16, 75, 46, 18, 7, , 1
2019/7/17, 62, 61, 21, 8, , 3
2019/7/18, 78, 46, 26, 9, , 3
2019/7/19, 85, 36, 19, 9, , 3
2019/7/20, 76, 32, 16, 8, , 3
2019/7/21, 65, 36, 16, 9, , 4
2019/7/22, 62, 20, 14, 7, , 2
2019/7/23, 37, 22, 15, 7, , 2
2019/7/24, 44, 22, 13, 6, , 2
2019/7/25, 47, 25, 10, 6, , 2
2019/7/26, 49, 27, 12, 5, , 2
2019/7/27, 52, 31, 10, 6, , 2
2019/7/28, 61, 21, 10, 6, , 2
2019/7/29, 46, 13, 10, 6, , 2
2019/7/30, 35, 15, 10, 6, , 2
2019/7/31, 35, 18, 10, 6, , 2
2019/8/1, 39, 10, 9, 5, , 2
2019/8/2, 31, 9, 9, 5, , 3
2019/8/3, 24, 10, 10, 5, , 2
2019/8/4, 31, 15, 10, 5, , 2
2019/8/5, 30, 18, 10, 5, , 2
2019/8/6, 39, 15, 9, 6, , 2
2019/8/7, 31, 21, 10, 5, , 2
2019/8/8, 46, 25, 11, 5, , 1
2019/8/9, 46, 26, 12, 5, , 1
2019/8/10, 46, 37, 12, 6, , 1
2019/8/11, 57, 43, 10, 6, , 2
2019/8/12, 74, 49, 12, 7, , 3
2019/8/13, 74, 42, 12, 6, , 3
2019/8/14, 77, 39, 10, 6, , 1
2019/8/15, 66, 49, 12, 7, , 1
2019/8/16, 64, 57, 13, 7, , 2
2019/8/17, 77, 63, 12, 9, , 3
2019/8/18, 85, 53, 17, 8, , 2
2019/8/19, 78, 54, 14, 7, , 2
2019/8/20, 75, 50, 14, 7, , 2
2019/8/21, 70, 37, 14, 6, , 1
2019/8/22, 64, 39, 13, 6, , 3
2019/8/23, 67, 38, 13, 6, , 1
2019/8/24, 53, 30, 15, 6, , 2
2019/8/25, 56, 36, 15, 6, , 2
2019/8/26, 64, 48, 17, 6, , 2
2019/8/27, 68, 46, 15, 6, , 2
2019/8/28, 66, 38, 14, 6, , 3
2019/8/29, 65, 24, 24, 7, , 2
2019/8/30, 53, 21, 9, 7, , 5
2019/8/31, 51, 15, 9, 3, , 3
2019/9/1, 42, 15, 11, 3, , 3
2019/9/2, 36, 21, 6, 3, , 4
2019/9/3, 46, 17, 9, 3, , 4
2019/9/4, 42, 22, 11, 6, , 1
2019/9/5, 54, 26, 10, 3, , 1
2019/9/6, 52, 21, 11, 3, , 1
2019/9/7, 58, 19, 13, 3, , 1
2019/9/8, 48, 25, 10, 3, , 1
2019/9/9, 62, 29, 12, 3, , 1
2019/9/10, 67, 42, 12, 3, , 1
2019/9/11, 70, 38, 11, 3, , 1
2019/9/12, 72, 29, 12, 3, , 1
2019/9/13, 67, 30, 14, 3, , 1
2019/9/14, 64, 32, 15, 4, , 2
2019/9/15, 82, 39, 13, 4, , 2
2019/9/16, 85, 43, 15, 4, , 2
2019/9/17, 86, 46, 15, 6, , 4
2019/9/18, 99, 53, 10, 6, , 3
2019/9/19, 109, 35, 12, 4, , 3
2019/9/20, 87, 47, 13, 4, , 3
2019/9/21, 102, 57, 14, 5, , 3
2019/9/22, 100, 53, 14, 4, , 5
2019/9/23, 108, 45, 14, 5, , 4
2019/9/24, 103, 41, 11, 5, , 4
2019/9/25, 104, 51, 9, 4, , 3
2019/9/26, 94, 39, 11, 3, , 2
2019/9/27, 75, 47, 14, 3, , 2
2019/9/28, 92, 58, 12, 4, , 3
2019/9/29, 111, 70, 10, 5, 1, 4
2019/9/30, 133, 54, 14, 4, , 2
2019/4/1, 145, 85, 21, 22, 1, 4
2019/4/2, 128, 83, 14, 24, 1, 6
2019/4/3, 148, 73, 17, 21, , 5
2019/4/4, 128, 63, 19, 19, , 3
2019/4/5, 109, 67, 19, 22, , 5
2019/4/6, 142, 66, 20, 20, , 4
2019/4/7, 130, 75, 17, 23, , 6
2019/4/8, 124, 77, 17, 22, , 6
2019/4/9, 135, 83, 19, 23, , 6
2019/4/10, 138, 68, 16, 22, , 4
2019/4/11, 126, 74, 19, 23, , 5
2019/4/12, 134, 77, 25, 27, , 6
2019/4/13, 131, 76, 19, 24, , 6
2019/4/14, 131, 75, 19, 23, , 5
2019/4/15, 133, 85, 19, 25, , 5
2019/4/16, 140, 75, 20, 21, , 4
2019/4/17, 128, 84, 29, 23, , 5
2019/4/18, 151, 60, 19, 21, , 5
2019/4/19, 123, 56, 25, 20, , 4
2019/4/20, 112, , , , , 
2019/4/22, 139, 57, 21, 17, , 14
2019/4/23, 128, 86, 19, 25, , 7
2019/4/24, 139, 74, 23, 22, , 6
2019/4/25, 134, 96, , 26, 1, 6
2019/4/26, 153, 95, 33, 23, 1, 7
2019/4/27, 157, , , , , 
2019/5/8, 139, 93, 32, 23, 1, 8
2019/5/9, 135, 93, 32, 21, 1, 7
2019/5/10, 135, 95, 32, 17, , 7
2019/5/11, 153, , , , , 
2019/5/14, 151, 90, 27, 18, , 4
2019/5/15, 160, , , , , 
2019/5/17, 151, 97, 30, 22, 1, 6
2019/5/18, 151, 106, 39, 23, 1, 9
2019/5/19, 156, 92, 34, 19, 1, 5
2019/5/20, 152, 91, 34, 17, 1, 3
2019/5/21, 146, 84, 46, 17, 1, 4
2019/5/22, 135, 88, 36, 15, , 4
2019/5/23, 150, 74, 38, 15, 1, 5
2019/5/24, 128, 94, 36, 17, 1, 5
2019/5/25, 138, 97, 34, 17, 1, 7
2019/5/26, 139, 87, 34, 13, , 3
2019/5/27, 132, 93, 35, 17, 1, 4
2019/5/28, 143, 95, 42, 18, 1, 5
2019/5/29, 154, 91, 38, 16, 1, 4
2019/5/30, 144, 88, 34, 15, , 4
2019/5/31, 141, 78, 29, 12, , 3
2019/6/1, 123, 97, 33, 16, 1, 5
2019/6/2, 149, 61, 28, 9, , 2
2019/6/3, 101, 50, 37, 11, , 2
2019/6/4, 97, 72, 41, 12, , 3
2019/6/5, 116, 71, 34, 11, , 2
2019/6/6, 115, 55, 40, 10, , 2
2019/6/7, 95, 62, 27, 15, , 5
2019/6/8, 116, 52, 38, 11, , 2
2019/6/9, 99, 47, 33, 11, , 2
2019/6/10, 86, 33, 26, 11, , 2
2019/6/11, 59, 27, 23, 7, , 1
2019/6/12, 50, 26, 17, 7, , 1
2019/6/13, 51, 35, 20, 6, , 1
2019/6/14, 59, 53, 19, 7, , 1
2019/6/15, 71, 55, 17, 6, , 1
2019/6/16, 72, 57, 15, 7, , 1
2019/6/17, 76, 53, 19, 7, , 1
2019/6/18, 75, 56, 20, 7, , 1
2019/6/19, 73, 44, 20, 7, , 1
2019/6/20, 65, 53, 21, 12, , 3
2019/6/21, 99, 33, 24, 8, , 2
2019/6/22, 76, 44, 23, 10, , 2
2019/6/23, 83, 41, 25, 10, , 3
2019/6/24, 81, 46, 25, 13, , 5
2019/6/25, 95, 32, 20, 8, , 1
2019/6/26, 69, 18, 19, 7, , 1
2019/6/27, 42, 19, 16, 6, , 1
2019/6/28, 43, 21, 16, 6, , 1
2019/6/29, 56, 27, 17, 7, , 1
2019/6/30, 62, 30, 14, 6, , 1
2019/1/1, 160, 105, 26, 40, 2, 13
2019/1/2, 161, 110, 32, 45, 1, 11
2019/1/3, 163, 109, 21, 47, 1, 11
2019/1/4, 162, 100, 24, 37, 3, 8
2019/1/5, 162, 105, 21, 36, , 7
2019/1/6, 164, 107, 22, 44, 1, 9
2019/1/7, 163, 110, 23, 42, 1, 11
2019/1/8, 162, 112, 30, 40, 2, 7
2019/1/9, 164, 111, 22, 47, 2, 10
2019/1/10, 162, 100, 18, 38, , 7
2019/1/11, 162, 108, 15, 38, , 6
2019/1/12, 163, , , , , 
2019/1/15, 161, 106, 20, 36, , 8
2019/1/16, 162, 109, 22, 38, 1, 10
2019/1/17, 163, , , , , 
2019/1/19, 163, 107, 18, 40, 1, 9
2019/1/20, 161, 92, 16, 34, , 6
2019/1/21, 157, 86, 14, 30, , 3
2019/1/22, 131, 85, 20, 31, , 5
2019/1/23, 162, 90, 14, 34, , 6
2019/1/24, 159, 68, 10, 30, , 5
2019/1/25, 145, 62, 11, 28, , 5
2019/1/26, 132, 59, 7, 29, , 6
2019/1/27, 146, 83, 10, 31, 1, 7
2019/1/28, 161, 103, 18, 35, , 8
2019/1/29, 163, 93, 21, 40, 2, 7
2019/1/30, 154, 94, 15, 39, 1, 7
2019/1/31, 157, 85, 18, 36, , 6
2019/2/1, 159, 88, 15, 36, , 7
2019/2/2, 157, 87, 16, 36, , 6
2019/2/3, 154, 89, 17, 35, , 7
2019/2/4, 153, 88, 18, 35, , 7
2019/2/5, 161, 91, 22, 32, , 7
2019/2/6, 162, 85, 23, 35, , 5
2019/2/7, 151, 89, 28, 46, 1, 6
2019/2/8, 156, 102, 21, 62, 1, 13
2019/2/9, 153, , , , , 
2019/2/11, 159, 89, 14, 53, , 7
2019/2/12, 161, 95, 16, 56, , 7
2019/2/13, 158, 97, 26, 57, , 7
2019/2/14, 160, 72, 12, 47, , 5
2019/2/15, 129, 76, 32, 52, , 6
2019/2/16, 148, 67, 17, 57, , 4
2019/2/17, 132, 91, 37, 58, , 7
2019/2/18, 160, 85, 15, 40, , 6
2019/2/19, 155, 68, 11, 35, , 4
2019/2/20, 125, 79, 13, 36, , 6
2019/2/21, 137, 83, 15, 37, , 9
2019/2/22, 143, 88, 24, 42, , 7
2019/2/23, 157, 77, 21, 33, , 5
2019/2/25, 129, 93, 27, 38, 1, 6
2019/2/26, 153, 80, 27, 37, , 5
2019/2/27, 147, 86, 25, 33, , 5
2019/2/28, 146, 89, 16, 37, 1, 5
2019/3/1, 156, 63, 12, 30, , 4
2019/3/2, 121, 62, 16, 28, , 4
2019/3/3, 122, 71, 23, 27, , 4
